T_over_Tc,pair_flux,phase_stiffness,dissipative_constraint,vortex_constraint,transport_index,resistance_proxy
0.6803549060542798,0.8503219206680585,0.537117201807872,0.020311270778981292,0.3421352697320699,1.2597624846214772,0.09026818778540824
0.6831106471816285,0.8497156576200418,0.5333598437070967,0.020333463229474723,0.34446928131009297,1.241986302173608,0.09144202820557959
0.6858663883089772,0.8491093945720251,0.5295872973879994,0.02035723730467271,0.3466524829445317,1.2249132198213257,0.09259854497650225
0.6886221294363257,0.8485031315240084,0.5257995628505803,0.02038270563398686,0.3486811175102261,1.208521928917145,0.09373674124841974
0.6913778705636744,0.8478968684759917,0.521996640094839,0.02040998885390508,0.35055167620127337,1.192791813796197,0.09485565071155606
0.6941336116910231,0.847290605427975,0.518178529120776,0.020439216175253582,0.35226090864069115,1.1777029309614162,0.09595434003341648
0.6968893528183717,0.8466843423799582,0.514345229928391,0.02047052599035421,0.3538058322897994,1.1632359873331088,0.09703191125623928
0.6996450939457204,0.8460780793319416,0.5104967425176841,0.020504066522839638,0.35518374111919915,1.1493723176511506,0.09808750415294078
0.7024008350730689,0.8454718162839249,0.5066330668886554,0.020539996523073752,0.3563922135060709,1.1360938611020412,0.09912029854047925
0.7051565762004176,0.8448655532359082,0.5027542030413046,0.020578486012321012,0.35742911932553495,1.1233831372279017,0.10012951655015852
0.7079123173277663,0.8442592901878914,0.49886015097563197,0.02061971707901646,0.35829262620700797,1.1112232211600412,0.10111442485500563
0.7106680584551149,0.8436530271398748,0.4949509106916373,0.020663884730709067,0.3589812049298378,1.0995977182059142,0.10207433685498787
0.7134237995824636,0.843046764091858,0.49102648218932077,0.02071119780548474,0.3594936339359766,1.0884907378051198,0.10300861482147904
0.7161795407098122,0.8424405010438414,0.4870868654686825,0.020761879946922634,0.3598290029410532,1.0778868668574353,0.10391667200304952
0.7189352818371608,0.8418342379958246,0.48313206052972213,0.020816170646900126,0.35998671562890305,1.0677711424137033,0.10479797469533743
