radius_over_M,J_over_Jcrit,redshift_proxy,entropy_correction_proxy
6.774670846394985,0.06424199828317785,1.191166252821764,0.0010027510030143482
6.796551724137931,0.06377758656407306,1.190363898712799,0.0009965652516518012
6.818432601880879,0.06331800871039897,1.1895682978779798,0.0009904358119370799
6.840313479623825,0.06286319913747866,1.1887793648861333,0.0009843620113204824
6.862194357366771,0.06241309335634585,1.1879970157489927,0.0009783431871325928
6.884075235109719,0.061967627952021355,1.1872211678907119,0.0009723786864128758
6.905956112852666,0.06152674056228784,1.1864517401181527,0.0009664678657417056
6.927836990595612,0.06109036985694908,1.1856886525919244,0.0009606100910757212
6.949717868338558,0.0606584555175623,1.1849318267981468,0.0009548047375864343
6.971598746081506,0.06023093821763031,1.1841811855209259,0.0009490511895020468
6.993479623824452,0.05980775960324254,1.183436652815511,0.000943348839952374
7.0153605015673985,0.059388862274152604,1.1826981539821202,0.0009376970908168185
7.037241379310345,0.05897418976528161,1.181965615540412,0.0009320953525753217
7.059122257053293,0.05856368652863663,1.181238965204586,0.0009265430441622453
7.081003134796239,0.058157297915633274,1.1805181318590932,0.0009210395928230848
7.102884012539185,0.057754970159812125,1.1798030455349389,0.0009155844339739971
7.124764890282133,0.05735665035993958,1.179093637386561,0.0009101770110640302
7.1466457680250794,0.05696228646348308,1.1783898396692702,0.0009048167754400414
7.168526645768026,0.05657182725045092,1.1776915857172314,0.0008995031862142138
7.190407523510972,0.056185222317588435,1.1769988099219746,0.0008942357101341308
7.21228840125392,0.05580242206292074,1.1763114477114196,0.0008890138214553503
7.234169278996866,0.055423377670634114,1.1756294355294004,0.0008838370018164228
7.256050156739812,0.0550480410962869,1.1749527108156737,0.0008787047401163021
7.277931034482759,0.05467636505234253,1.1742812119864015,0.000873616532394077
7.299811912225707,0.054308302994016136,1.1736148784150908,0.0008685718817110357
7.321692789968653,0.05394380910542738,1.1729536504139821,0.0008635702980349227
7.343573667711599,0.053582838286051614,1.1722974692158687,0.000858611298126414
7.365454545454547,0.053225346137462555,1.1716462769563427,0.0008536944054277411
7.387335423197493,0.05287128895035916,1.1710000166564487,0.000848819149953399
7.4092163009404395,0.052520623691869335,1.1703586322057389,0.0008439850681829249
7.431097178683386,0.052173307993124814,1.169722068345717,0.0008391917029556794
7.452978056426334,0.05182930013709932,1.1690902706536612,0.0008344386033675944
7.47485893416928,0.051488559046705074,1.1684631855268155,0.0008297253246698709
7.496739811912226,0.05115104427314012,1.16784076016694,0.0008250514281695278
7.518620689655172,0.05081671598448137,1.1672229425652099,0.0008204164811318354
7.54050156739812,0.05048553495451717,1.1666096814874558,0.0008158200566845258
7.562382445141067,0.05015746255181375,1.1660009264597346,0.000811261733723806
7.584263322884013,0.04983246072900963,1.1653966277542223,0.0008067410968220802
7.606144200626961,0.04951049201233337,1.1647967363754226,0.0008022577361373733
7.628025078369907,0.04919151949133863,1.1642012040466792,0.0007978112473244427
7.649905956112853,0.04887550680885173,1.163609983196988,0.0007934012314474774
7.6717868338557995,0.048562418151126774,1.1630230269480988,0.000789027294894431
7.6936677115987475,0.04825221823820343,1.1624402891019008,0.0007846890492928921
7.715548589341694,0.04794487231446249,1.1618617241280818,0.0007803861114274928
7.73742946708464,0.04764034613937486,1.1612872871520585,0.000776118103158823
7.759310344827586,0.047338605978439204,1.1607169339431669,0.0007718846513437979
7.781191222570534,0.04703961859430411,1.160150620903108,0.0007676853877574719
7.80307210031348,0.04674335123807051,1.1595883050546445,0.0007635199490162674
7.824952978056427,0.04644977164076989,1.1590299440305356,0.0007593879765025696
7.846833855799375,0.04615884800501464,1.1584754960627133,0.0007552891162906853
7.868714733542321,0.04587054899681647,1.1579249199716855,0.0007512230190741152
7.890595611285267,0.04558484373756894,1.157378175156166,0.000747189340094146
7.912476489028213,0.04530170179619039,1.1568352215829218,0.0007431877390696789
7.934357366771161,0.04502109318142395,1.1562960197768382,0.0007392178801283442
7.9562382445141075,0.04474298833429053,1.1557605308111867,0.0007352794317388048
7.978119122257054,0.04446735812069171,1.1552287162981014,0.0007313720666442786
8.0,0.04419417382415922,1.1547005383792517,0.0007274954617972181
