baryon,history,residual
1.2522217738164938e-05,0.0007827352852275253,-0.02788413551147076
7.646421538115716e-14,2.82406113547376e-08,-0.005466107014056933
0.020851605142879884,0.38269132652599613,0.1551977148260385
0.010749091462753976,1.0402880367995415,0.4214081279544203
1.02818909158716,0.6217228340504581,0.0867135911840553
0.46861529703081456,0.7473093364432103,0.207506878409074
0.0023233654980069044,0.12403688727313024,0.029770911363985728
0.010401260056472223,0.0014910095044728463,-0.09109697741248848
0.023938892345108844,0.01054565244947875,-0.1171928768586592
0.012797608877065126,0.17731739738955052,-0.07137656460985696
5.33741049355586e-06,7.304970977650783e-05,-0.029967193303326256
0.02144972004761382,0.5772697547518907,0.3059383368068386
0.13115455494952138,1.1055926767104869,0.548075760808477
0.04768626739204944,0.3413491502151556,0.1396965061984714
0.04173757119649224,0.015752573825600365,-0.13016671674324287
0.6135930208074283,0.08251930207218743,-0.21377023565529574
